,pays,code_pays,code_produit,produit,alim_ani,autres_utilisations,dispo_int,nourriture,pertes,semences,transfo,annee
307,Algérie,4,2641,Piments,,,20000000.0,19000000.0,1000000.0,,,2013
308,Algérie,4,2642,Girofles,,,0.0,0.0,,,,2013
309,Algérie,4,2645,"Épices, Autres",,,10000000.0,10000000.0,,,,2013
310,Algérie,4,2655,Vin,,32000000.0,55000000.0,0.0,,,23000000.0,2013
311,Algérie,4,2656,Bière,,,188000000.0,188000000.0,,,,2013
312,Algérie,4,2657,Boissons Fermentés,,,0.0,0.0,,,,2013
313,Algérie,4,2658,Boissons Alcooliques,,,7000000.0,7000000.0,,,,2013
314,Algérie,4,2659,"Alcool, non Comestible",,3000000.0,3000000.0,,,,,2013
315,Algérie,4,2680,Aliments pour enfants,,,22000000.0,22000000.0,,,,2013
316,Algérie,4,2731,Viande de Bovins,,,220000000.0,220000000.0,,,,2013
317,Algérie,4,2732,Viande d'Ovins/Caprins,,,301000000.0,301000000.0,,,,2013
318,Algérie,4,2733,Viande de Suides,,0.0,0.0,0.0,,,,2013
319,Algérie,4,2734,Viande de Volailles,,,291000000.0,291000000.0,,,,2013
320,Algérie,4,2735,"Viande, Autre",,,14000000.0,14000000.0,,,,2013
321,Algérie,4,2736,Abats Comestible,,0.0,57000000.0,57000000.0,,,,2013
322,Algérie,4,2737,Graisses Animales Crue,,1000000.0,10000000.0,10000000.0,,,,2013
323,Algérie,4,2740,"Beurre, Ghee",,,20000000.0,20000000.0,,,,2013
324,Algérie,4,2744,Oeufs,,,348000000.0,316000000.0,10000000.0,21000000.0,,2013
325,Algérie,4,2745,Miel,,,7000000.0,7000000.0,,,,2013
326,Algérie,4,2761,Poissons Eau Douce,,0.0,13000000.0,13000000.0,,,,2013
327,Algérie,4,2762,Perciform,,0.0,17000000.0,17000000.0,,,,2013
328,Algérie,4,2763,Poissons Pelagiques,0.0,0.0,100000000.0,100000000.0,,,,2013
329,Algérie,4,2764,"Poissons Marins, Autres",,0.0,17000000.0,17000000.0,,,,2013
330,Algérie,4,2765,Crustacés,,0.0,5000000.0,5000000.0,,,,2013
331,Algérie,4,2766,Cephalopodes,,0.0,2000000.0,2000000.0,,,,2013
332,Algérie,4,2767,"Mollusques, Autres",,0.0,0.0,0.0,,,,2013
333,Algérie,4,2769,Animaux Aquatiques Autre,,0.0,0.0,0.0,,,,2013
334,Algérie,4,2775,Plantes Aquatiques,,0.0,0.0,0.0,,,,2013
335,Algérie,4,2781,Huiles de Poissons,,0.0,0.0,0.0,,,,2013
336,Algérie,4,2782,Huiles de Foie de Poisso,,0.0,0.0,0.0,,,,2013
337,Algérie,4,2805,Riz (Eq Blanchi),2000000.0,,118000000.0,117000000.0,0.0,0.0,,2013
338,Algérie,4,2848,Lait - Excl Beurre,,,5705000000.0,5549000000.0,156000000.0,,,2013
339,Algérie,4,2899,Miscellanees,,,,,,,,2013
340,Allemagne,79,2511,Blé,7494000000.0,774000000.0,16491000000.0,6900000000.0,663000000.0,571000000.0,90000000.0,2013
341,Allemagne,79,2513,Orge,6598000000.0,,8901000000.0,25000000.0,243000000.0,247000000.0,1788000000.0,2013
342,Allemagne,79,2514,Maïs,6136000000.0,11000000.0,7961000000.0,1003000000.0,122000000.0,63000000.0,626000000.0,2013
343,Allemagne,79,2515,Seigle,3318000000.0,,4872000000.0,793000000.0,116000000.0,58000000.0,586000000.0,2013
344,Allemagne,79,2516,Avoine,652000000.0,,818000000.0,127000000.0,19000000.0,20000000.0,,2013
345,Allemagne,79,2517,Millet,3000000.0,,13000000.0,10000000.0,,,,2013
346,Allemagne,79,2518,Sorgho,34000000.0,,34000000.0,,,,,2013
347,Allemagne,79,2520,"Céréales, Autres",2373000000.0,228000000.0,2778000000.0,56000000.0,53000000.0,68000000.0,,2013
348,Allemagne,79,2531,Pommes de Terre,105000000.0,1138000000.0,8197000000.0,5084000000.0,1230000000.0,406000000.0,234000000.0,2013
349,Allemagne,79,2532,Manioc,1000000.0,26000000.0,27000000.0,,,,,2013
350,Allemagne,79,2533,Patates douces,7000000.0,,7000000.0,,,,,2013
351,Allemagne,79,2534,Racines nda,1000000.0,,1000000.0,0.0,,,,2013
352,Allemagne,79,2535,Ignames,,,1000000.0,,,,,2013
353,Allemagne,79,2536,"Sucre, canne",,0.0,0.0,,,,,2013
354,Allemagne,79,2537,"Sucre, betterave",0.0,,23077000000.0,0.0,,,23077000000.0,2013
355,Allemagne,79,2542,Sucre Eq Brut,7000000.0,440000000.0,3393000000.0,2946000000.0,,,0.0,2013
356,Allemagne,79,2543,Edulcorants Autres,,92000000.0,1072000000.0,980000000.0,,,0.0,2013
357,Allemagne,79,2546,Haricots,8000000.0,,17000000.0,8000000.0,0.0,0.0,,2013
358,Allemagne,79,2547,Pois,156000000.0,,208000000.0,38000000.0,4000000.0,9000000.0,,2013
359,Allemagne,79,2549,Légumineuses Autres,95000000.0,,118000000.0,14000000.0,2000000.0,8000000.0,,2013
360,Allemagne,79,2551,Noix,,,567000000.0,554000000.0,13000000.0,,,2013
361,Allemagne,79,2555,Soja,80000000.0,,3446000000.0,72000000.0,12000000.0,,3282000000.0,2013
362,Allemagne,79,2556,Arachides Decortiquees,,,105000000.0,105000000.0,0.0,,,2013
363,Allemagne,79,2557,Graines de tournesol,85000000.0,,419000000.0,,1000000.0,20000000.0,313000000.0,2013
364,Allemagne,79,2558,Graines Colza/Moutarde,146000000.0,,8440000000.0,23000000.0,97000000.0,5000000.0,8169000000.0,2013
365,Allemagne,79,2559,Graines de coton,,0.0,0.0,,,,0.0,2013
366,Allemagne,79,2560,Coco (Incl Coprah),,,47000000.0,46000000.0,0.0,,0.0,2013
367,Allemagne,79,2561,Sésame,,,26000000.0,,1000000.0,,26000000.0,2013
368,Allemagne,79,2562,Palmistes,,,0.0,,,,0.0,2013
369,Allemagne,79,2563,Olives,,,66000000.0,66000000.0,0.0,,,2013
370,Allemagne,79,2570,"Plantes Oleiferes, Autre",26000000.0,3000000.0,188000000.0,9000000.0,2000000.0,0.0,148000000.0,2013
371,Allemagne,79,2571,Huile de Soja,,23000000.0,453000000.0,430000000.0,,,,2013
372,Allemagne,79,2572,Huile d'Arachide,,,4000000.0,4000000.0,,,,2013
373,Allemagne,79,2573,Huile de Tournesol,,0.0,265000000.0,264000000.0,,,1000000.0,2013
374,Allemagne,79,2574,Huile de Colza&Moutarde,700000000.0,1012000000.0,2167000000.0,454000000.0,,,1000000.0,2013
375,Allemagne,79,2575,Huile Graines de Coton,,0.0,0.0,,,,,2013
376,Allemagne,79,2576,Huile de Palmistes,,360000000.0,360000000.0,0.0,,,,2013
377,Allemagne,79,2577,Huile de Palme,,1399000000.0,1612000000.0,237000000.0,,,3000000.0,2013
378,Allemagne,79,2578,Huile de Coco,,153000000.0,156000000.0,2000000.0,,,2000000.0,2013
379,Allemagne,79,2579,Huile de Sésame,,0.0,13000000.0,12000000.0,,,1000000.0,2013
380,Allemagne,79,2580,Huile d'Olive,,1000000.0,63000000.0,62000000.0,,,,2013
381,Allemagne,79,2582,Huile de Germe de Maïs,,,12000000.0,12000000.0,,,,2013
382,Allemagne,79,2586,Huil Plantes Oleif Autr,,172000000.0,301000000.0,40000000.0,,,89000000.0,2013
383,Allemagne,79,2601,Tomates,,,1694000000.0,1573000000.0,121000000.0,,,2013
384,Allemagne,79,2602,Oignons,,,565000000.0,501000000.0,64000000.0,,,2013
385,Allemagne,79,2605,"Légumes, Autres",90000000.0,,6339000000.0,5612000000.0,636000000.0,,,2013
386,Allemagne,79,2611,"Oranges, Mandarines",,,1311000000.0,1290000000.0,21000000.0,,0.0,2013
387,Allemagne,79,2612,Citrons & Limes,,,129000000.0,125000000.0,4000000.0,,,2013
388,Allemagne,79,2613,Pamplemousse,,,104000000.0,103000000.0,1000000.0,,,2013
389,Allemagne,79,2614,"Agrumes, Autres",,,188000000.0,188000000.0,0.0,,,2013
390,Allemagne,79,2615,Bananes,,,1039000000.0,980000000.0,59000000.0,,,2013
391,Allemagne,79,2616,Bananes plantains,,,1000000.0,1000000.0,,,,2013
392,Allemagne,79,2617,Pommes,,,1648000000.0,1543000000.0,15000000.0,,90000000.0,2013
393,Allemagne,79,2618,Ananas,,,289000000.0,273000000.0,15000000.0,,,2013
394,Allemagne,79,2619,Dattes,,,9000000.0,9000000.0,0.0,,,2013
395,Allemagne,79,2620,Raisin,,,1847000000.0,722000000.0,15000000.0,,1110000000.0,2013
396,Allemagne,79,2625,"Fruits, Autres",,,2267000000.0,2084000000.0,183000000.0,,0.0,2013
397,Allemagne,79,2630,Café,,,559000000.0,559000000.0,,,,2013
398,Allemagne,79,2633,Feve de Cacao,,,76000000.0,76000000.0,,,,2013
399,Allemagne,79,2635,Thé,,,59000000.0,59000000.0,,,,2013
400,Allemagne,79,2640,Poivre,,,17000000.0,17000000.0,,,,2013
401,Allemagne,79,2641,Piments,,,15000000.0,15000000.0,,,,2013
402,Allemagne,79,2642,Girofles,,,0.0,0.0,,,,2013
403,Allemagne,79,2645,"Épices, Autres",,,34000000.0,34000000.0,,,,2013
404,Allemagne,79,2655,Vin,,,1946000000.0,1896000000.0,,,50000000.0,2013
405,Allemagne,79,2656,Bière,,0.0,7773000000.0,7773000000.0,,,,2013
406,Allemagne,79,2657,Boissons Fermentés,,,29000000.0,29000000.0,,,,2013
407,Allemagne,79,2658,Boissons Alcooliques,,,878000000.0,878000000.0,,,,2013
408,Allemagne,79,2659,"Alcool, non Comestible",,1010000000.0,1010000000.0,,,,,2013
409,Allemagne,79,2680,Aliments pour enfants,,,-32000000.0,0.0,,,,2013
410,Allemagne,79,2731,Viande de Bovins,,,1094000000.0,1089000000.0,5000000.0,,,2013
411,Allemagne,79,2732,Viande d'Ovins/Caprins,,,60000000.0,60000000.0,,,,2013
412,Allemagne,79,2733,Viande de Suides,,,4286000000.0,4286000000.0,,,,2013
413,Allemagne,79,2734,Viande de Volailles,,,1569000000.0,1469000000.0,,,100000000.0,2013
414,Allemagne,79,2735,"Viande, Autre",,,207000000.0,205000000.0,,,2000000.0,2013
415,Allemagne,79,2736,Abats Comestible,1000000.0,7000000.0,70000000.0,62000000.0,,,,2013
416,Allemagne,79,2737,Graisses Animales Crue,13000000.0,357000000.0,1011000000.0,587000000.0,,,54000000.0,2013
417,Allemagne,79,2740,"Beurre, Ghee",,,425000000.0,427000000.0,,,,2013
418,Allemagne,79,2743,Crème,,,545000000.0,523000000.0,22000000.0,,,2013
419,Allemagne,79,2744,Oeufs,,,1093000000.0,1010000000.0,7000000.0,76000000.0,,2013
420,Allemagne,79,2745,Miel,,,86000000.0,86000000.0,,,,2013
421,Allemagne,79,2761,Poissons Eau Douce,,0.0,352000000.0,352000000.0,,,,2013
422,Allemagne,79,2762,Perciform,0.0,0.0,339000000.0,339000000.0,,,,2013
423,Allemagne,79,2763,Poissons Pelagiques,4000000.0,0.0,208000000.0,204000000.0,,,,2013
424,Allemagne,79,2764,"Poissons Marins, Autres",,0.0,30000000.0,30000000.0,,,,2013
425,Allemagne,79,2765,Crustacés,1000000.0,0.0,69000000.0,68000000.0,,,,2013
426,Allemagne,79,2766,Cephalopodes,,0.0,18000000.0,18000000.0,,,,2013
427,Allemagne,79,2767,"Mollusques, Autres",,0.0,29000000.0,29000000.0,,,,2013
428,Allemagne,79,2769,Animaux Aquatiques Autre,,0.0,0.0,0.0,,,,2013
429,Allemagne,79,2775,Plantes Aquatiques,,1000000.0,1000000.0,0.0,,,,2013
430,Allemagne,79,2781,Huiles de Poissons,4000000.0,0.0,4000000.0,0.0,,,,2013
431,Allemagne,79,2782,Huiles de Foie de Poisso,,0.0,0.0,0.0,,,,2013
432,Allemagne,79,2805,Riz (Eq Blanchi),7000000.0,0.0,290000000.0,277000000.0,5000000.0,,0.0,2013
433,Allemagne,79,2848,Lait - Excl Beurre,2064000000.0,504000000.0,23999000000.0,21401000000.0,30000000.0,,0.0,2013
434,Allemagne,79,2899,Miscellanees,,,,,,,,2013
435,Angola,7,2511,Blé,,,898000000.0,874000000.0,23000000.0,0.0,0.0,2013
436,Angola,7,2513,Orge,,,99000000.0,0.0,,,99000000.0,2013
437,Angola,7,2514,Maïs,270000000.0,,1531000000.0,833000000.0,252000000.0,58000000.0,118000000.0,2013
438,Angola,7,2516,Avoine,0.0,,0.0,0.0,,,,2013
439,Angola,7,2517,Millet,,,39000000.0,30000000.0,3000000.0,2000000.0,3000000.0,2013
440,Angola,7,2518,Sorgho,46000000.0,,46000000.0,0.0,,,,2013
441,Angola,7,2531,Pommes de Terre,,,709000000.0,438000000.0,57000000.0,215000000.0,,2013
442,Angola,7,2532,Manioc,8880000000.0,,16412000000.0,4249000000.0,3282000000.0,,,2013
443,Angola,7,2533,Patates douces,,,1200000000.0,1056000000.0,144000000.0,,,2013
444,Angola,7,2534,Racines nda,,,0.0,0.0,,,,2013
445,Angola,7,2536,"Sucre, canne",5000000.0,,510000000.0,,26000000.0,3000000.0,477000000.0,2013
446,Angola,7,2542,Sucre Eq Brut,,80000000.0,407000000.0,327000000.0,,,0.0,2013
447,Angola,7,2543,Edulcorants Autres,,,0.0,0.0,,,,2013
448,Angola,7,2546,Haricots,,,257000000.0,192000000.0,26000000.0,39000000.0,,2013
449,Angola,7,2551,Noix,,,2000000.0,2000000.0,,,,2013
450,Angola,7,2555,Soja,,,11000000.0,11000000.0,,,,2013
451,Angola,7,2556,Arachides Decortiquees,,,136000000.0,47000000.0,3000000.0,16000000.0,70000000.0,2013
452,Angola,7,2557,Graines de tournesol,,,12000000.0,,0.0,0.0,11000000.0,2013
453,Angola,7,2559,Graines de coton,,,3000000.0,,0.0,0.0,3000000.0,2013
454,Angola,7,2560,Coco (Incl Coprah),,,3000000.0,3000000.0,,,,2013
455,Angola,7,2561,Sésame,,,3000000.0,3000000.0,0.0,0.0,,2013
456,Angola,7,2562,Palmistes,,2000000.0,23000000.0,,,,21000000.0,2013
457,Angola,7,2570,"Plantes Oleiferes, Autre",,0.0,4000000.0,,0.0,0.0,4000000.0,2013
458,Angola,7,2571,Huile de Soja,,15000000.0,92000000.0,77000000.0,,,,2013
459,Angola,7,2572,Huile d'Arachide,,,17000000.0,17000000.0,,,,2013
460,Angola,7,2573,Huile de Tournesol,,,5000000.0,5000000.0,,,,2013
461,Angola,7,2574,Huile de Colza&Moutarde,,,1000000.0,1000000.0,,,,2013
462,Angola,7,2575,Huile Graines de Coton,,,1000000.0,1000000.0,,,,2013
463,Angola,7,2576,Huile de Palmistes,,2000000.0,9000000.0,7000000.0,,,,2013
464,Angola,7,2577,Huile de Palme,,195000000.0,260000000.0,65000000.0,,,,2013
465,Angola,7,2578,Huile de Coco,,,0.0,0.0,,,,2013
466,Angola,7,2580,Huile d'Olive,,,4000000.0,4000000.0,,,,2013
467,Angola,7,2582,Huile de Germe de Maïs,,,0.0,0.0,,,,2013
468,Angola,7,2586,Huil Plantes Oleif Autr,,2000000.0,17000000.0,15000000.0,,,,2013
469,Angola,7,2601,Tomates,,,103000000.0,102000000.0,2000000.0,,,2013
470,Angola,7,2602,Oignons,,,7000000.0,7000000.0,,,,2013
471,Angola,7,2605,"Légumes, Autres",,,1540000000.0,1344000000.0,197000000.0,,,2013
472,Angola,7,2611,"Oranges, Mandarines",,,6000000.0,6000000.0,,,,2013
473,Angola,7,2614,"Agrumes, Autres",,,304000000.0,274000000.0,30000000.0,,,2013
474,Angola,7,2615,Bananes,,,3095000000.0,1154000000.0,625000000.0,,1315000000.0,2013
475,Angola,7,2617,Pommes,,,22000000.0,22000000.0,,,,2013
476,Angola,7,2618,Ananas,,,479000000.0,431000000.0,48000000.0,,,2013
477,Angola,7,2619,Dattes,,,0.0,0.0,,,,2013
478,Angola,7,2620,Raisin,,,2000000.0,2000000.0,,,,2013
479,Angola,7,2625,"Fruits, Autres",,,54000000.0,50000000.0,4000000.0,,,2013
480,Angola,7,2630,Café,,0.0,13000000.0,13000000.0,,,,2013
481,Angola,7,2633,Feve de Cacao,,1000000.0,4000000.0,3000000.0,,,,2013
482,Angola,7,2635,Thé,,,1000000.0,1000000.0,,,,2013
483,Angola,7,2640,Poivre,,,0.0,0.0,,,,2013
484,Angola,7,2641,Piments,,,0.0,0.0,,,,2013
485,Angola,7,2642,Girofles,,,0.0,0.0,,,,2013
486,Angola,7,2645,"Épices, Autres",,,0.0,0.0,,,,2013
487,Angola,7,2655,Vin,,,100000000.0,100000000.0,,,,2013
488,Angola,7,2656,Bière,,,1214000000.0,1214000000.0,,,,2013
489,Angola,7,2657,Boissons Fermentés,,,462000000.0,404000000.0,57000000.0,,,2013
490,Angola,7,2658,Boissons Alcooliques,,,42000000.0,42000000.0,,,,2013
491,Angola,7,2680,Aliments pour enfants,,,5000000.0,5000000.0,,,,2013
492,Angola,7,2731,Viande de Bovins,,,181000000.0,181000000.0,,,,2013
493,Angola,7,2732,Viande d'Ovins/Caprins,,,23000000.0,23000000.0,,,,2013
494,Angola,7,2733,Viande de Suides,,,191000000.0,191000000.0,,,,2013
495,Angola,7,2734,Viande de Volailles,,,372000000.0,372000000.0,,,,2013
496,Angola,7,2735,"Viande, Autre",,,9000000.0,9000000.0,,,,2013
497,Angola,7,2736,Abats Comestible,,,25000000.0,25000000.0,,,,2013
498,Angola,7,2737,Graisses Animales Crue,,0.0,11000000.0,11000000.0,,,,2013
499,Angola,7,2740,"Beurre, Ghee",,,2000000.0,2000000.0,,,,2013
500,Angola,7,2744,Oeufs,,,29000000.0,24000000.0,2000000.0,3000000.0,,2013
501,Angola,7,2745,Miel,,,23000000.0,23000000.0,,,,2013
502,Angola,7,2761,Poissons Eau Douce,,0.0,20000000.0,20000000.0,,,,2013
503,Angola,7,2762,Perciform,,0.0,131000000.0,131000000.0,,,,2013
504,Angola,7,2763,Poissons Pelagiques,38000000.0,0.0,190000000.0,152000000.0,,,,2013
505,Angola,7,2764,"Poissons Marins, Autres",14000000.0,0.0,38000000.0,24000000.0,,,,2013
506,Angola,7,2765,Crustacés,,0.0,1000000.0,1000000.0,,,,2013
507,Angola,7,2766,Cephalopodes,,0.0,1000000.0,1000000.0,,,,2013
508,Angola,7,2767,"Mollusques, Autres",,0.0,0.0,0.0,,,,2013
509,Angola,7,2769,Animaux Aquatiques Autre,,0.0,0.0,0.0,,,,2013
510,Angola,7,2775,Plantes Aquatiques,,0.0,0.0,0.0,,,,2013
511,Angola,7,2781,Huiles de Poissons,4000000.0,0.0,4000000.0,0.0,,,,2013
512,Angola,7,2805,Riz (Eq Blanchi),,154000000.0,337000000.0,174000000.0,7000000.0,1000000.0,,2013
513,Angola,7,2848,Lait - Excl Beurre,2000000.0,,277000000.0,264000000.0,11000000.0,,0.0,2013
514,Angola,7,2899,Miscellanees,,,,,,,,2013
515,Antigua-et-Barbuda,8,2511,Blé,,1000000.0,7000000.0,6000000.0,,,,2013
516,Antigua-et-Barbuda,8,2513,Orge,,,0.0,,,,0.0,2013
517,Antigua-et-Barbuda,8,2514,Maïs,0.0,,0.0,0.0,0.0,,,2013
518,Antigua-et-Barbuda,8,2515,Seigle,,,0.0,0.0,,,,2013
519,Antigua-et-Barbuda,8,2516,Avoine,0.0,,0.0,0.0,,,,2013
520,Antigua-et-Barbuda,8,2517,Millet,,,,,,,,2013
521,Antigua-et-Barbuda,8,2518,Sorgho,,,,,,,,2013
522,Antigua-et-Barbuda,8,2520,"Céréales, Autres",,,0.0,0.0,,,,2013
523,Antigua-et-Barbuda,8,2531,Pommes de Terre,0.0,1000000.0,2000000.0,1000000.0,0.0,,,2013
524,Antigua-et-Barbuda,8,2532,Manioc,0.0,,0.0,0.0,0.0,,,2013
525,Antigua-et-Barbuda,8,2533,Patates douces,,,0.0,0.0,0.0,,,2013
526,Antigua-et-Barbuda,8,2534,Racines nda,,,0.0,0.0,0.0,,,2013
527,Antigua-et-Barbuda,8,2535,Ignames,,,0.0,0.0,0.0,,,2013
528,Antigua-et-Barbuda,8,2536,"Sucre, canne",0.0,,0.0,,,,0.0,2013
529,Antigua-et-Barbuda,8,2542,Sucre Eq Brut,,0.0,3000000.0,3000000.0,,,,2013
530,Antigua-et-Barbuda,8,2543,Edulcorants Autres,,1000000.0,1000000.0,0.0,,,,2013
531,Antigua-et-Barbuda,8,2546,Haricots,,0.0,0.0,0.0,,,,2013
532,Antigua-et-Barbuda,8,2547,Pois,,0.0,0.0,0.0,,,,2013
533,Antigua-et-Barbuda,8,2549,Légumineuses Autres,,,0.0,0.0,0.0,,,2013
534,Antigua-et-Barbuda,8,2551,Noix,,0.0,0.0,0.0,,,,2013
535,Antigua-et-Barbuda,8,2555,Soja,,0.0,0.0,0.0,,,,2013
536,Antigua-et-Barbuda,8,2556,Arachides Decortiquees,,0.0,0.0,0.0,,,,2013
537,Antigua-et-Barbuda,8,2557,Graines de tournesol,,0.0,0.0,0.0,,,,2013
538,Antigua-et-Barbuda,8,2558,Graines Colza/Moutarde,,,0.0,0.0,,,,2013
539,Antigua-et-Barbuda,8,2559,Graines de coton,,0.0,0.0,,0.0,0.0,0.0,2013
540,Antigua-et-Barbuda,8,2560,Coco (Incl Coprah),,0.0,0.0,0.0,,,,2013
541,Antigua-et-Barbuda,8,2561,Sésame,,,0.0,0.0,,,,2013
542,Antigua-et-Barbuda,8,2563,Olives,,0.0,0.0,0.0,,,,2013
543,Antigua-et-Barbuda,8,2570,"Plantes Oleiferes, Autre",,,0.0,0.0,,,,2013
544,Antigua-et-Barbuda,8,2571,Huile de Soja,,0.0,0.0,0.0,,,,2013
545,Antigua-et-Barbuda,8,2572,Huile d'Arachide,,,0.0,0.0,,,,2013
546,Antigua-et-Barbuda,8,2573,Huile de Tournesol,,,0.0,0.0,,,,2013
547,Antigua-et-Barbuda,8,2574,Huile de Colza&Moutarde,,,0.0,0.0,,,,2013
548,Antigua-et-Barbuda,8,2575,Huile Graines de Coton,,,0.0,0.0,,,,2013
549,Antigua-et-Barbuda,8,2577,Huile de Palme,,0.0,0.0,0.0,,,,2013
550,Antigua-et-Barbuda,8,2578,Huile de Coco,,,0.0,0.0,,,,2013
551,Antigua-et-Barbuda,8,2579,Huile de Sésame,,,0.0,0.0,,,,2013
552,Antigua-et-Barbuda,8,2580,Huile d'Olive,,,0.0,0.0,,,,2013
553,Antigua-et-Barbuda,8,2582,Huile de Germe de Maïs,,,0.0,0.0,,,,2013
554,Antigua-et-Barbuda,8,2586,Huil Plantes Oleif Autr,,0.0,0.0,0.0,,,,2013
555,Antigua-et-Barbuda,8,2601,Tomates,,,1000000.0,1000000.0,0.0,,,2013
556,Antigua-et-Barbuda,8,2602,Oignons,,0.0,1000000.0,1000000.0,0.0,,,2013
557,Antigua-et-Barbuda,8,2605,"Légumes, Autres",,1000000.0,6000000.0,5000000.0,0.0,,,2013
558,Antigua-et-Barbuda,8,2611,"Oranges, Mandarines",,4000000.0,5000000.0,2000000.0,0.0,,,2013
559,Antigua-et-Barbuda,8,2612,Citrons & Limes,,0.0,0.0,0.0,0.0,,,2013
560,Antigua-et-Barbuda,8,2613,Pamplemousse,,0.0,0.0,0.0,,,,2013
561,Antigua-et-Barbuda,8,2614,"Agrumes, Autres",,0.0,0.0,0.0,,,,2013
562,Antigua-et-Barbuda,8,2615,Bananes,,,1000000.0,1000000.0,0.0,,,2013
563,Antigua-et-Barbuda,8,2616,Bananes plantains,,,0.0,0.0,,,,2013
564,Antigua-et-Barbuda,8,2617,Pommes,,1000000.0,1000000.0,0.0,,,,2013
565,Antigua-et-Barbuda,8,2618,Ananas,,0.0,1000000.0,1000000.0,0.0,,,2013
566,Antigua-et-Barbuda,8,2619,Dattes,,0.0,0.0,0.0,,,,2013
567,Antigua-et-Barbuda,8,2620,Raisin,,0.0,1000000.0,0.0,,,,2013
568,Antigua-et-Barbuda,8,2625,"Fruits, Autres",,0.0,10000000.0,9000000.0,0.0,,,2013
569,Antigua-et-Barbuda,8,2630,Café,,0.0,0.0,0.0,,,,2013
570,Antigua-et-Barbuda,8,2633,Feve de Cacao,,0.0,0.0,0.0,,,,2013
571,Antigua-et-Barbuda,8,2635,Thé,,0.0,0.0,0.0,,,,2013
572,Antigua-et-Barbuda,8,2640,Poivre,,0.0,0.0,0.0,,,,2013
573,Antigua-et-Barbuda,8,2641,Piments,,,0.0,0.0,,,,2013
574,Antigua-et-Barbuda,8,2642,Girofles,,,0.0,0.0,,,,2013
575,Antigua-et-Barbuda,8,2645,"Épices, Autres",,0.0,0.0,0.0,,,,2013
576,Antigua-et-Barbuda,8,2655,Vin,,1000000.0,2000000.0,1000000.0,,,,2013
577,Antigua-et-Barbuda,8,2656,Bière,,0.0,2000000.0,2000000.0,,,,2013
578,Antigua-et-Barbuda,8,2657,Boissons Fermentés,,,0.0,0.0,,,,2013
579,Antigua-et-Barbuda,8,2658,Boissons Alcooliques,,,0.0,0.0,,,,2013
580,Antigua-et-Barbuda,8,2659,"Alcool, non Comestible",,0.0,0.0,,,,,2013
581,Antigua-et-Barbuda,8,2680,Aliments pour enfants,,,0.0,0.0,,,,2013
582,Antigua-et-Barbuda,8,2731,Viande de Bovins,,1000000.0,2000000.0,1000000.0,,,,2013
583,Antigua-et-Barbuda,8,2732,Viande d'Ovins/Caprins,,0.0,0.0,0.0,,,,2013
584,Antigua-et-Barbuda,8,2733,Viande de Suides,,2000000.0,3000000.0,1000000.0,,,,2013
585,Antigua-et-Barbuda,8,2734,Viande de Volailles,,1000000.0,7000000.0,5000000.0,,,,2013
586,Antigua-et-Barbuda,8,2735,"Viande, Autre",,,0.0,0.0,,,,2013
587,Antigua-et-Barbuda,8,2736,Abats Comestible,,,0.0,0.0,,,,2013
588,Antigua-et-Barbuda,8,2737,Graisses Animales Crue,,,0.0,0.0,,,,2013
589,Antigua-et-Barbuda,8,2740,"Beurre, Ghee",,0.0,0.0,0.0,,,,2013
590,Antigua-et-Barbuda,8,2743,Crème,,1000000.0,1000000.0,0.0,,,,2013
591,Antigua-et-Barbuda,8,2744,Oeufs,,,0.0,0.0,0.0,0.0,,2013
592,Antigua-et-Barbuda,8,2745,Miel,,,0.0,0.0,,,,2013
593,Antigua-et-Barbuda,8,2761,Poissons Eau Douce,,0.0,0.0,0.0,,,,2013
594,Antigua-et-Barbuda,8,2762,Perciform,,1000000.0,1000000.0,1000000.0,,,,2013
595,Antigua-et-Barbuda,8,2763,Poissons Pelagiques,0.0,0.0,1000000.0,1000000.0,,,,2013
596,Antigua-et-Barbuda,8,2764,"Poissons Marins, Autres",0.0,0.0,2000000.0,2000000.0,,,,2013
597,Antigua-et-Barbuda,8,2765,Crustacés,,0.0,1000000.0,1000000.0,,,,2013
598,Antigua-et-Barbuda,8,2766,Cephalopodes,,0.0,0.0,0.0,,,,2013
599,Antigua-et-Barbuda,8,2767,"Mollusques, Autres",,0.0,1000000.0,1000000.0,,,,2013
600,Antigua-et-Barbuda,8,2775,Plantes Aquatiques,,0.0,0.0,0.0,,,,2013
601,Antigua-et-Barbuda,8,2781,Huiles de Poissons,,0.0,0.0,0.0,,,,2013
602,Antigua-et-Barbuda,8,2782,Huiles de Foie de Poisso,,0.0,0.0,0.0,,,,2013
603,Antigua-et-Barbuda,8,2805,Riz (Eq Blanchi),,0.0,1000000.0,1000000.0,0.0,,,2013
604,Antigua-et-Barbuda,8,2848,Lait - Excl Beurre,0.0,4000000.0,15000000.0,11000000.0,0.0,,,2013
605,Antigua-et-Barbuda,8,2899,Miscellanees,,,,,,,,2013
606,Arabie saoudite,194,2511,Blé,139000000.0,,2789000000.0,2579000000.0,56000000.0,15000000.0,,2013
607,Arabie saoudite,194,2513,Orge,10000000000.0,,10317000000.0,0.0,317000000.0,0.0,,2013
608,Arabie saoudite,194,2514,Maïs,1535000000.0,,2201000000.0,599000000.0,66000000.0,1000000.0,,2013
